n_codigo,x_nombre,n_estado
2338,Maestría En Matemáticas,1
2339,Maestría En Matrimonio Y Familia,1
2340,Maestría En Medicina,1
2341,Maestría En Medicina Bioenergética,1
2342,Maestría En Medicina Con Mención,1
2343,Maestría En Medicina Con Mención En Ciencias Clínicas,1
2344,Maestría En Medicina Familiar Y Atención Primaria De Salud,1
2345,"Maestría En Medicina Familiar, Comunitaria Y Atención Primaria",1
2346,Maestría En Medicina Ocupacional Y Del Medio Ambiente,1
2347,Maestría En Medicina Paliativa,1
2348,"Maestría En Medición, Evaluación Y Acreditación De La Calidad Educativa",1
2349,Maestría En Medio Ambiente Y Sistemas Integrados De Gestión,1
2350,"Maestría En Medio Ambiente, Gestión Sostenible Y Responsabilidad Social",1
2351,Maestría En Microbiología,1
2352,Maestría En Minería Y Medio Ambiente,1
2353,Maestría En Misionología,1
2354,Maestría En Museología Y Gestión Cultural,1
2355,Maestría En Música,1
2356,Maestría En Negocios Internacionales,1
2357,Maestría En Neurociencia,1
2358,Maestría En Neurociencia Y Educación,1
2359,Maestría En Nutrición Deportiva,1
2360,Maestría En Nutrición Humana Con Mención En Nutrición Clínica,1
2361,Maestría En Nutrición Humana Con Mención En Nutrición Vegetariana,1
2362,Maestría En Nutrición Y Alimentación Animal,1
2363,Maestría En Nutrición Y Dietética Con Mención En Ciencias De La Nutrición Y Alimentación Humana,1
2364,Maestría En Obstetricia,1
2365,Maestría En Odontoestomatología,1
2366,Maestría En Odontología,1
2367,Maestría En Odontología Con Mención En Patología,1
2368,Maestría En Odontología Estética Y Restauradora,1
2369,Maestría En Odontología Forense,1
2370,Maestría En Odontología Pediátrica,1
2371,Maestría En Odontología Restauradora Y Estética,1
2372,Maestría En Odontopediatría,1
2373,Maestría En Organización Y Dirección De Personas,1
2374,Maestría En Organización Y Dirección De Recursos Humanos,1
2375,Maestría En Orientación Y Tutoría,1
2376,Maestría En Ortodoncia,1
2377,Maestría En Ortodoncia Y Ortopedia Maxilar,1
2378,Maestría En Osteopatía,1
2379,Maestría En Parasitología En Animales Domésticos Y Silvestres,1
2380,Maestría En Patología Y Medicina Oral Y Maxilofacial,1
2381,Maestría En Pedagogía De La Virtualidad,1
2382,Maestría En Pedagogía En Educación Superior,1
2383,Maestría En Pedagogía Universitaria,1
2384,Maestría En Periodismo,1
2385,Maestría En Periodoncia,1
2386,Maestría En Periodoncia E Implantes,1
2387,"Maestría En Persona, Matrimonio Y Familia",1
2388,Maestría En Planificación Y Gestión Ambiental,1
2389,Maestría En Planificación Y Ordenamiento Territorial Para El Desarrollo Sostenible Con Mención En Gestión Del Riesgo,1
2390,Maestría En Planificación Y Proyectos De Desarrollo,1
2391,Maestría En Planificación Y Proyectos De Inversión,1
2392,Maestría En Políticas Públicas,1
2393,Maestría En Políticas Sociales Con Mención En Género,1
2394,Maestría En Políticas Sociales Con Mención En Gerencia De Proyectos Y Programas Sociales,1
2395,Maestría En Políticas Sociales Con Mención En Promoción De La Infancia,1
2396,"Maestría En Políticas Y Gestión De La Ciencia, Tecnología E Innovación",1
2397,Maestría En Políticas Y Gestión En Salud,1
2398,Maestría En Prevención De Riesgos Laborales,1
2399,Maestría En Problemas De Aprendizaje,1
2400,Maestría En Producción Y Salud Animal,1
2401,Maestría En Producción Y Sanidad Animal,1
2402,Maestría En Project Management,1
2403,Maestría En Propiedad Intelectual Con Mención En Derecho Farmacéutico,1
2404,"Maestría En Proyectación, Construcción Y Gestión De Vivienda Colectiva",1
2405,Maestría En Proyectos De Arquitectura Y Urbanismo,1
2406,Maestría En Proyectos De Inversión,1
2407,Maestría En Proyectos Y Desarrollo Empresarial,1
2408,Maestría En Psicología Clínica Con Mención En Neuropsicología,1
2409,"Maestría En Psicología Clínica Con Mención En Neuropsicología, Orientación Y Terapia Sexual, Psicología De La Salud Y Terapia Infantil Y Del Adolescente",1
2410,Maestría En Psicología Clínica Y Comunitaria,1
2411,Maestría En Psicología Clínica Y De La Salud,1
2412,Maestría En Psicología Con Mención En Diagnóstico E Intervención Psicoeducativa,1
2413,Maestría En Psicología Con Mención En Prevención E Intervención En Niños Y Adolescentes,1
2414,Maestría En Psicología Con Mención En Problemas De Aprendizaje,1
2415,Maestría En Psicología Con Mención En Psicología Clínica Y De La Salud,1
2416,Maestría En Psicología Con Mención En Psicología Empresarial,1
2417,Maestría En Psicología Con Mención En Terapia Familiar,1
2418,Maestría En Psicología Con Mención En: Psicología Clínica Y De La Salud,1
2419,Maestría En Psicología De La Salud Y Estilos De Vida,1
2420,"Maestría En Psicología Educacional Con Mención En Psicología Escolar Y Problemas De Aprendizaje, Psicopedagogía Cognitiva Y Desarrollo Psicológico",1
2421,Maestría En Psicología Educativa,1
2422,"Maestría En Psicología Educativa Con Mención En Problemas De Aprendizaje, Tutoría Y Orientación Educativa",1
2423,Maestría En Psicología Organizacional Y Recursos Humanos,1
2424,Maestría En Psicopedagogía,1
2425,Maestría En Psicopedagogía Y Orientación Tutorial Educativa,1
2426,Maestría En Psicosociología Laboral,1
2427,Maestría En Psicoterapia,1
2428,Maestría En Química,1
2429,Maestría En Química De La Biodiversidad,1
2430,Maestría En Química Del Medio Ambiente,1
2431,Maestría En Radiología Bucal Y Maxilofacial,1
2432,Maestría En Radiología Oral Y Maxilofacial,1
2433,Maestría En Recursos Hídricos,1
2434,Maestría En Recursos Humanos Y Gestión Del Conocimiento,1
2435,Maestría En Recursos Humanos Y Gestión Organizacional,1
2436,Maestría En Regulación,1
2437,Maestría En Regulación De Servicios Públicos Y Gestión De Infraestructuras,1
2438,Maestría En Regulación En Servicios Públicos,1
2439,Maestría En Rehabilitación Oral,1
2440,Maestría En Relaciones Públicas E Imagen Corporativa,1
2441,Maestría En Religiones Y Culturas Andinas,1
2442,Maestría En Resolución De Conflictos Y Mediación,1
2443,"Maestría En Responsabilidad Social, Relaciones Comunitarias Y Gestión De Conflictos",1
2444,Maestría En Sagrada Teología Con Mención En Teología Dogmática,1
2445,Maestría En Salud Familiar Y Comunitaria,1
2446,Maestría En Salud Mental,1
2447,Maestría En Salud Mental De Niños Y Adolescentes,1
2448,"Maestría En Salud Mental Del Niño, Del Adolescente Y De La Familia",1
2449,Maestría En Salud Ocupacional,1
2450,Maestría En Salud Ocupacional Con Mención En Medicina Ocupacional Y Del Medio Ambiente,1
2451,Maestría En Salud Ocupacional Y Del Medio Ambiente,1
2452,Maestría En Salud Pública,1
2453,Maestría En Salud Pública Con Mención En Administración Hospitalaria Y De Servicios De Salud,1
2454,Maestría En Salud Pública Con Mención En Economía De La Salud,1
2455,Maestría En Salud Pública Con Mención En Educación Médica,1
2456,Maestría En Salud Pública Con Mención En Enfermería Integral,1
2457,Maestría En Salud Pública Con Mención En Epidemiología,1
2458,Maestría En Salud Pública Con Mención En Fármaco Epidemiología,1
2459,Maestría En Salud Pública Con Mención En Gerencia En Salud,1
2460,Maestría En Salud Pública Con Mención En Gerencia Hospitalaria,1
2461,Maestría En Salud Pública Con Mención En Geriatría Y Gerontología,1
2462,Maestría En Salud Pública Con Mención En Gestión De Los Servicios De Salud,1
2463,Maestría En Salud Pública Con Mención En Gestión Hospitalaria,1
2464,Maestría En Salud Pública Con Mención En Planificación Y Gestión En Salud,1
2465,Maestría En Salud Pública Con Mención En Promoción De La Salud,1
2466,Maestría En Salud Pública Con Mención En Salud Colectiva Y Promoción De La Salud,1
2467,Maestría En Salud Pública Con Mención En Salud Familiar Y Comunitaria,1
2468,Maestría En Salud Pública Con Mención En Salud Materno Infantil,1
2469,Maestría En Salud Pública Con Mención En Salud Reproductiva,1
2470,Maestría En Salud Pública Con Mención En Salud Sexual Y Reproductiva,1
2471,Maestría En Salud Pública Con Mención En Servicios De Salud,1
2472,Maestría En Salud Pública Mención En Dirección Y Gestión De Servicios De Salud,1
2473,Maestría En Salud Pública Mención En Epidemiologia,1
2474,Maestría En Salud Pública Mención En Investigación Cuantitativa Y Cualitativa En Salud,1
2475,Maestría En Salud Pública Mención En Salud Y Desarrollo,1
2476,Maestría En Salud Pública Mención Epidemiología,1
2477,Maestría En Salud Pública Mención Gerencia En Servicios De Salud,1
2478,Maestría En Salud Pública Mención Salud Ocupacional,1
2479,Maestría En Salud Pública Mención Salud Reproductiva,1
2480,"Maestría En Salud Pública Y Comunitaria, Mención: Gerencia En Salud",1
2481,Maestría En Salud Pública Y Salud Global,1
2482,Maestría En Salud Pública: Epidemiología,1
2483,Maestría En Salud Pública: Gerencia Y Políticas Públicas,1
2484,Maestría En Salud Pública: Nutrición Humana,1
2485,Maestría En Salud Pública: Planificación Y Gestión,1
2486,Maestría En Sanidad Acuícola,1
2487,Maestría En Sanidad Vegetal,1
2488,Maestría En Seguridad E Higiene Industrial Y Salud Ocupacional,1
2489,Maestría En Seguridad Industrial Y Protección Ambiental,1
2490,"Maestría En Seguridad Industrial, Salud Ocupacional Y Relaciones Comunitarias",1
2491,Maestría En Seguridad Y Medio Ambiente En Minería,1
2492,Maestría En Seguridad Y Salud En El Trabajo,1
2493,Maestría En Seguridad Y Salud Minera,1
2494,Maestría En Seguridad Y Salud Ocupacional En Minería,1
2495,Maestría En Sistemas De Gestión De La Calidad E Inocuidad De La Industria Alimentaria,1
2496,"Maestría En Sistemas Integrados De Gestión De La Calidad, Ambiente, Seguridad Y Responsabilidad Social",1
2497,Maestría En Sociología Con Mención En Gerencia En Relaciones Comunitarias,1
2498,Maestría En Sociología Con Mención En Gerencial Social,1
2499,Maestría En Supply Chain Engineering,1
2500,Maestría En Supply Chain Management,1
2501,Maestría En Sustentabilidad Y Medio Ambiente,1
2502,Maestría En Tecnología De La Construcción,1
2503,Maestría En Tecnología Educativa,1
2504,Maestría En Tecnología Energética,1
2505,Maestría En Tecnología Farmacéutica,1
2506,Maestría En Tecnología Minera,1
2507,Maestría En Tecnología Postcosecha Y Agroexportación,1
2508,Maestría En Tecnología Y Gestión De La Calidad De Alimentos,1
2509,Maestría En Tecnologías De Información Geográfica,1
2510,Maestría En Tecnologías De Protección Ambiental,1
2511,"Maestría En Telecomunicaciones, Con Mención En Ingeniería De Telecomunicaciones",1
2512,Maestría En Teología,1
2513,Maestría En Teología Bíblica,1
2514,Maestría En Teología Con Mención En: Doctrina Social De La Iglesia,1
2515,Maestría En Teología Histórica,1
2516,Maestría En Teología Pastoral,1
2517,Maestría En Teoría Y Práctica De La Lectura Y Escritura,1
2518,Maestría En Terapia Familiar Y De Pareja,1
2519,Maestría En Trabajo Social Con Mención En Familia,1
2520,Maestría En Trabajo Social Con Mención En Gestión De Recursos Humanos,1
2521,Maestría En Trabajo Social Especialidad De Gestión De Recursos Humanos,1
2522,Maestría En Trabajo Social Especialidad De Promoción De La Familia E Inclusión Social,1
2523,Maestría En Trabajo Social: Familia Y Redes Sociales,1
2524,Maestría En Traducción,1
2525,Maestría En Transformación Digital De Negocios,1
2526,Maestría En Transportes Y Conservación Vial,1
2527,Maestría En Tributación,1
2528,Maestría En Tributación Nacional E Internacional,1
2529,Maestría En Tributación Y Fiscalidad Internacional,1
2530,Maestría En Tributación Y Política Fiscal,1
2531,Maestría En Tutoría Y Consejería Educativa,1
2532,"Maestría En Urbanismo, Mención: Gestión Urbana",1
2533,"Maestría En: Lingüística Del Texto, Comprensión Y Producción De Textos",1
2534,Maestría Integrada En Ciencias Veterinarias Con Mención En Animales De Compañía,1
2535,Maestría Internacional En Nutrición Y Dietética,1
2536,Maestría Internacional En Seguridad Y Salud En El Trabajo,1
2537,Maestría Profesional En Gestión De Negocios Internacionales,1
2538,"Maestría Profesional En Gestión En Sistemas De Emergencias Médicas Pre Hospitalarias, Desastres Y Rescate Aéreo",1
2539,Maestría Profesional En Gobierno De Tecnologías De Información,1
2540,Maestría Profesional En Prevención De Riesgos Laborales Y Ambientales,1
2541,Maestría Senior Executive Mba (Semba),1
2542,Maestrías En Ciencias E Ingeniería Con Mención En Relaciones Comunitarias,1
2543,Maestrías En Ciencias E Ingeniería Con Mención En Salud Ocupacional,1
2544,Maestrías En Ciencias E Ingeniería Con Mención En Seguridad Industrial,1
2545,Maestrías En Gestión Alimentaria Con Mención En Nutrición,1
2546,Maestrías En Gestión Alimentaria Con Mención Seguridad De La Industria Agroalimentaria,1
2547,Manejo Integrado De Plagas,1
2548,Marketing,1
2549,Marketing Digital,1
2550,Marketing En Comunicaciones,1
2551,Marketing Global Y Administración Comercial,1
2552,Marketing Turístico Y Hotelero,1
2553,Marketing Turístico Y Hotelero (Virtual: Semipresencial),1
2554,Marketing Y Administración,1
2555,Marketing Y Gestión Comercial,1
2556,Marketing Y Negocios Internacionales,1
2557,Marketing Y Ventas,1
2558,Master Degree Of International Culinary & Hospitality Management,1
2559,Máster En Dirección De Empresas,1
2560,"Master Internacional: Arqueología Sudamericana: Modelización, Experimentación Y Técnicas Analíticas",1
2561,Máster Para Ejecutivos Medex,1
2562,Matemática,1
2563,Matemática Aplicada,1
2564,Matemática Con Mención En Estadística,1
2565,Matemática E Informática,1
2566,Matemática En Educación Básica,1
2567,Matemática Pura,1
2568,Matemática Y Física,1
2569,"Matemática, Computación E Informática",1
2570,Matemáticas,1
2571,Matemáticas Aplicadas,1
2572,Matemáticas Aplicadas Con Mención En Aplicaciones A La Economía,1
2573,Matemáticas Aplicadas Con Mención En Procesos Estocásticos,1
2574,Mba Con Mención En Negocios Internacionales,1
2575,Mba En Gestión De Salud,1
2576,Med. Física Y Rehabilitación,1
2577,Medicina,1
2578,Medicina (Virtual: Semipresencial),1
2579,Medicina De Emergencias Y Desastres,1
2580,Medicina De Enfermedades Infecciosas Y Tropicales,1
2581,Medicina Del Deporte,1
2582,Medicina En Enfermedades Infecciosas Y Tropicales,1
2583,Medicina Familiar Y Comunitaria,1
